date,city,product,category,units_sold,festival,festival_boost,season,weather_boost,is_weekend,stockout,stockout_risk_pct
2023-06-09,Jaipur,Face Serum,Skincare,41,None,1.0,Summer,1.0,0,0,76
2023-06-09,Jaipur,Foundation,Makeup,53,None,1.0,Summer,1.0,0,0,72
2023-06-09,Chandigarh,Lipstick,Makeup,71,None,1.0,Summer,1.0,0,0,73
2023-06-09,Chandigarh,Sunscreen SPF50,Skincare,104,None,1.0,Summer,2.3,0,1,100
2023-06-09,Chandigarh,Moisturizer,Skincare,77,None,1.0,Summer,0.8,0,0,59
2023-06-09,Chandigarh,Face Serum,Skincare,38,None,1.0,Summer,1.0,0,0,67
2023-06-09,Chandigarh,Foundation,Makeup,60,None,1.0,Summer,1.0,0,0,78
2023-06-09,Coimbatore,Lipstick,Makeup,55,None,1.0,Summer,1.0,0,0,64
2023-06-09,Coimbatore,Sunscreen SPF50,Skincare,51,None,1.0,Summer,1.3,0,0,89
2023-06-09,Coimbatore,Moisturizer,Skincare,71,None,1.0,Summer,0.8,0,0,61
2023-06-09,Coimbatore,Face Serum,Skincare,34,None,1.0,Summer,1.0,0,0,68
2023-06-09,Coimbatore,Foundation,Makeup,50,None,1.0,Summer,1.0,0,0,74
2023-06-10,Bhopal,Lipstick,Makeup,52,None,1.0,Summer,1.0,1,0,70
2023-06-10,Bhopal,Sunscreen SPF50,Skincare,57,None,1.0,Summer,1.8,1,1,100
2023-06-10,Bhopal,Moisturizer,Skincare,66,None,1.0,Summer,0.8,1,0,66
2023-06-10,Bhopal,Face Serum,Skincare,31,None,1.0,Summer,1.0,1,0,71
2023-06-10,Bhopal,Foundation,Makeup,44,None,1.0,Summer,1.0,1,0,75
2023-06-10,Lucknow,Lipstick,Makeup,63,None,1.0,Summer,1.0,1,0,72
2023-06-10,Lucknow,Sunscreen SPF50,Skincare,79,None,1.0,Summer,1.8,1,1,100
2023-06-10,Lucknow,Moisturizer,Skincare,73,None,1.0,Summer,0.8,1,0,61
2023-06-10,Lucknow,Face Serum,Skincare,35,None,1.0,Summer,1.0,1,0,68
2023-06-10,Lucknow,Foundation,Makeup,59,None,1.0,Summer,1.0,1,0,85
2023-06-10,Jaipur,Lipstick,Makeup,67,None,1.0,Summer,1.0,1,0,72
2023-06-10,Jaipur,Sunscreen SPF50,Skincare,87,None,1.0,Summer,1.8,1,1,100
2023-06-10,Jaipur,Moisturizer,Skincare,83,None,1.0,Summer,0.8,1,0,66
2023-06-10,Jaipur,Face Serum,Skincare,44,None,1.0,Summer,1.0,1,0,81
2023-06-10,Jaipur,Foundation,Makeup,61,None,1.0,Summer,1.0,1,0,83
2023-06-10,Chandigarh,Lipstick,Makeup,73,None,1.0,Summer,1.0,1,0,75
2023-06-10,Chandigarh,Sunscreen SPF50,Skincare,108,None,1.0,Summer,2.3,1,1,100
2023-06-10,Chandigarh,Moisturizer,Skincare,81,None,1.0,Summer,0.8,1,0,62
2023-06-10,Chandigarh,Face Serum,Skincare,42,None,1.0,Summer,1.0,1,0,74
2023-06-10,Chandigarh,Foundation,Makeup,58,None,1.0,Summer,1.0,1,0,76
2023-06-10,Coimbatore,Lipstick,Makeup,62,None,1.0,Summer,1.0,1,0,72
2023-06-10,Coimbatore,Sunscreen SPF50,Skincare,58,None,1.0,Summer,1.3,1,1,100
2023-06-10,Coimbatore,Moisturizer,Skincare,61,None,1.0,Summer,0.8,1,0,53
2023-06-10,Coimbatore,Face Serum,Skincare,43,None,1.0,Summer,1.0,1,0,86
2023-06-10,Coimbatore,Foundation,Makeup,59,None,1.0,Summer,1.0,1,0,87
2023-06-11,Bhopal,Lipstick,Makeup,57,None,1.0,Summer,1.0,1,0,77
2023-06-11,Bhopal,Sunscreen SPF50,Skincare,67,None,1.0,Summer,1.8,1,1,100
2023-06-11,Bhopal,Moisturizer,Skincare,61,None,1.0,Summer,0.8,1,0,61
2023-06-11,Bhopal,Face Serum,Skincare,32,None,1.0,Summer,1.0,1,0,74
2023-06-11,Bhopal,Foundation,Makeup,46,None,1.0,Summer,1.0,1,0,78
2023-06-11,Lucknow,Lipstick,Makeup,73,None,1.0,Summer,1.0,1,0,83
2023-06-11,Lucknow,Sunscreen SPF50,Skincare,84,None,1.0,Summer,1.8,1,1,100
2023-06-11,Lucknow,Moisturizer,Skincare,85,None,1.0,Summer,0.8,1,0,71
2023-06-11,Lucknow,Face Serum,Skincare,36,None,1.0,Summer,1.0,1,0,70
2023-06-11,Lucknow,Foundation,Makeup,50,None,1.0,Summer,1.0,1,0,72
2023-06-11,Jaipur,Lipstick,Makeup,79,None,1.0,Summer,1.0,1,0,85
2023-06-11,Jaipur,Sunscreen SPF50,Skincare,76,None,1.0,Summer,1.8,1,1,100
2023-06-11,Jaipur,Moisturizer,Skincare,82,None,1.0,Summer,0.8,1,0,65
2023-06-11,Jaipur,Face Serum,Skincare,39,None,1.0,Summer,1.0,1,0,72
2023-06-11,Jaipur,Foundation,Makeup,47,None,1.0,Summer,1.0,1,0,64
2023-06-11,Chandigarh,Lipstick,Makeup,82,None,1.0,Summer,1.0,1,0,85
2023-06-11,Chandigarh,Sunscreen SPF50,Skincare,114,None,1.0,Summer,2.3,1,1,100
2023-06-11,Chandigarh,Moisturizer,Skincare,82,None,1.0,Summer,0.8,1,0,63
2023-06-11,Chandigarh,Face Serum,Skincare,44,None,1.0,Summer,1.0,1,0,78
2023-06-11,Chandigarh,Foundation,Makeup,61,None,1.0,Summer,1.0,1,0,80
2023-06-11,Coimbatore,Lipstick,Makeup,65,None,1.0,Summer,1.0,1,0,76
2023-06-11,Coimbatore,Sunscreen SPF50,Skincare,57,None,1.0,Summer,1.3,1,0,100
2023-06-11,Coimbatore,Moisturizer,Skincare,67,None,1.0,Summer,0.8,1,0,58
2023-06-11,Coimbatore,Face Serum,Skincare,40,None,1.0,Summer,1.0,1,0,80
2023-06-11,Coimbatore,Foundation,Makeup,53,None,1.0,Summer,1.0,1,0,78
2023-06-12,Bhopal,Lipstick,Makeup,48,None,1.0,Summer,1.0,0,0,65
2023-06-12,Bhopal,Sunscreen SPF50,Skincare,66,None,1.0,Summer,1.8,0,1,100
2023-06-12,Bhopal,Moisturizer,Skincare,52,None,1.0,Summer,0.8,0,0,52
2023-06-12,Bhopal,Face Serum,Skincare,34,None,1.0,Summer,1.0,0,0,78
2023-06-12,Bhopal,Foundation,Makeup,44,None,1.0,Summer,1.0,0,0,75
2023-06-12,Lucknow,Lipstick,Makeup,71,None,1.0,Summer,1.0,0,0,81
2023-06-12,Lucknow,Sunscreen SPF50,Skincare,74,None,1.0,Summer,1.8,0,1,100
2023-06-12,Lucknow,Moisturizer,Skincare,72,None,1.0,Summer,0.8,0,0,61
2023-06-12,Lucknow,Face Serum,Skincare,38,None,1.0,Summer,1.0,0,0,74
2023-06-12,Lucknow,Foundation,Makeup,51,None,1.0,Summer,1.0,0,0,73
2023-06-12,Jaipur,Lipstick,Makeup,70,None,1.0,Summer,1.0,0,0,75
2023-06-12,Jaipur,Sunscreen SPF50,Skincare,79,None,1.0,Summer,1.8,0,1,100
2023-06-12,Jaipur,Moisturizer,Skincare,80,None,1.0,Summer,0.8,0,0,64
2023-06-12,Jaipur,Face Serum,Skincare,35,None,1.0,Summer,1.0,0,0,65
2023-06-12,Jaipur,Foundation,Makeup,49,None,1.0,Summer,1.0,0,0,67
2023-06-12,Chandigarh,Lipstick,Makeup,67,None,1.0,Summer,1.0,0,0,69
2023-06-12,Chandigarh,Sunscreen SPF50,Skincare,115,None,1.0,Summer,2.3,0,1,100
2023-06-12,Chandigarh,Moisturizer,Skincare,70,None,1.0,Summer,0.8,0,0,53
2023-06-12,Chandigarh,Face Serum,Skincare,38,None,1.0,Summer,1.0,0,0,67
2023-06-12,Chandigarh,Foundation,Makeup,56,None,1.0,Summer,1.0,0,0,73
2023-06-12,Coimbatore,Lipstick,Makeup,56,None,1.0,Summer,1.0,0,0,65
2023-06-12,Coimbatore,Sunscreen SPF50,Skincare,57,None,1.0,Summer,1.3,0,0,100
2023-06-12,Coimbatore,Moisturizer,Skincare,67,None,1.0,Summer,0.8,0,0,58
2023-06-12,Coimbatore,Face Serum,Skincare,34,None,1.0,Summer,1.0,0,0,68
2023-06-12,Coimbatore,Foundation,Makeup,55,None,1.0,Summer,1.0,0,0,81
2023-06-13,Bhopal,Lipstick,Makeup,53,None,1.0,Summer,1.0,0,0,71
2023-06-13,Bhopal,Sunscreen SPF50,Skincare,62,None,1.0,Summer,1.8,0,1,100
2023-06-13,Bhopal,Moisturizer,Skincare,59,None,1.0,Summer,0.8,0,0,59
2023-06-13,Bhopal,Face Serum,Skincare,30,None,1.0,Summer,1.0,0,0,69
2023-06-13,Bhopal,Foundation,Makeup,39,None,1.0,Summer,1.0,0,0,66
2023-06-13,Lucknow,Lipstick,Makeup,59,None,1.0,Summer,1.0,0,0,67
2023-06-13,Lucknow,Sunscreen SPF50,Skincare,69,None,1.0,Summer,1.8,0,1,100
2023-06-13,Lucknow,Moisturizer,Skincare,69,None,1.0,Summer,0.8,0,0,58
2023-06-13,Lucknow,Face Serum,Skincare,41,None,1.0,Summer,1.0,0,0,80
2023-06-13,Lucknow,Foundation,Makeup,47,None,1.0,Summer,1.0,0,0,68
2023-06-13,Jaipur,Lipstick,Makeup,66,None,1.0,Summer,1.0,0,0,71
2023-06-13,Jaipur,Sunscreen SPF50,Skincare,81,None,1.0,Summer,1.8,0,1,100
2023-06-13,Jaipur,Moisturizer,Skincare,67,None,1.0,Summer,0.8,0,0,53
2023-06-13,Jaipur,Face Serum,Skincare,39,None,1.0,Summer,1.0,0,0,72
2023-06-13,Jaipur,Foundation,Makeup,51,None,1.0,Summer,1.0,0,0,69
2023-06-13,Chandigarh,Lipstick,Makeup,63,None,1.0,Summer,1.0,0,0,65
2023-06-13,Chandigarh,Sunscreen SPF50,Skincare,108,None,1.0,Summer,2.3,0,1,100
2023-06-13,Chandigarh,Moisturizer,Skincare,76,None,1.0,Summer,0.8,0,0,58
2023-06-13,Chandigarh,Face Serum,Skincare,39,None,1.0,Summer,1.0,0,0,69
2023-06-13,Chandigarh,Foundation,Makeup,52,None,1.0,Summer,1.0,0,0,68
2023-06-13,Coimbatore,Lipstick,Makeup,57,None,1.0,Summer,1.0,0,0,67
2023-06-13,Coimbatore,Sunscreen SPF50,Skincare,59,None,1.0,Summer,1.3,0,1,100
2023-06-13,Coimbatore,Moisturizer,Skincare,67,None,1.0,Summer,0.8,0,0,58
2023-06-13,Coimbatore,Face Serum,Skincare,35,None,1.0,Summer,1.0,0,0,70
2023-06-13,Coimbatore,Foundation,Makeup,51,None,1.0,Summer,1.0,0,0,75
2023-06-14,Bhopal,Lipstick,Makeup,53,None,1.0,Summer,1.0,0,0,71
2023-06-14,Bhopal,Sunscreen SPF50,Skincare,63,None,1.0,Summer,1.8,0,1,100
2023-06-14,Bhopal,Moisturizer,Skincare,62,None,1.0,Summer,0.8,0,0,62
2023-06-14,Bhopal,Face Serum,Skincare,28,None,1.0,Summer,1.0,0,0,65
2023-06-14,Bhopal,Foundation,Makeup,38,None,1.0,Summer,1.0,0,0,65
2023-06-14,Lucknow,Lipstick,Makeup,61,None,1.0,Summer,1.0,0,0,69
2023-06-14,Lucknow,Sunscreen SPF50,Skincare,71,None,1.0,Summer,1.8,0,1,100
2023-06-14,Lucknow,Moisturizer,Skincare,78,None,1.0,Summer,0.8,0,0,66
2023-06-14,Lucknow,Face Serum,Skincare,35,None,1.0,Summer,1.0,0,0,68
2023-06-14,Lucknow,Foundation,Makeup,49,None,1.0,Summer,1.0,0,0,71
2023-06-14,Jaipur,Lipstick,Makeup,55,None,1.0,Summer,1.0,0,0,59
2023-06-14,Jaipur,Sunscreen SPF50,Skincare,77,None,1.0,Summer,1.8,0,1,100
2023-06-14,Jaipur,Moisturizer,Skincare,70,None,1.0,Summer,0.8,0,0,56
2023-06-14,Jaipur,Face Serum,Skincare,35,None,1.0,Summer,1.0,0,0,65
2023-06-14,Jaipur,Foundation,Makeup,49,None,1.0,Summer,1.0,0,0,67
2023-06-14,Chandigarh,Lipstick,Makeup,70,None,1.0,Summer,1.0,0,0,72
2023-06-14,Chandigarh,Sunscreen SPF50,Skincare,110,None,1.0,Summer,2.3,0,1,100
2023-06-14,Chandigarh,Moisturizer,Skincare,83,None,1.0,Summer,0.8,0,0,63
2023-06-14,Chandigarh,Face Serum,Skincare,38,None,1.0,Summer,1.0,0,0,67
2023-06-14,Chandigarh,Foundation,Makeup,57,None,1.0,Summer,1.0,0,0,74
2023-06-14,Coimbatore,Lipstick,Makeup,68,None,1.0,Summer,1.0,0,0,79
2023-06-14,Coimbatore,Sunscreen SPF50,Skincare,52,None,1.0,Summer,1.3,0,0,91
2023-06-14,Coimbatore,Moisturizer,Skincare,62,None,1.0,Summer,0.8,0,0,54
2023-06-14,Coimbatore,Face Serum,Skincare,38,None,1.0,Summer,1.0,0,0,76
2023-06-14,Coimbatore,Foundation,Makeup,51,None,1.0,Summer,1.0,0,0,75
2023-06-15,Bhopal,Lipstick,Makeup,58,None,1.0,Summer,1.0,0,0,78
2023-06-15,Bhopal,Sunscreen SPF50,Skincare,64,None,1.0,Summer,1.8,0,1,100
2023-06-15,Bhopal,Moisturizer,Skincare,53,None,1.0,Summer,0.8,0,0,53
2023-06-15,Bhopal,Face Serum,Skincare,33,None,1.0,Summer,1.0,0,0,76
2023-06-15,Bhopal,Foundation,Makeup,42,None,1.0,Summer,1.0,0,0,71
2023-06-15,Lucknow,Lipstick,Makeup,66,None,1.0,Summer,1.0,0,0,75
2023-06-15,Lucknow,Sunscreen SPF50,Skincare,71,None,1.0,Summer,1.8,0,1,100
2023-06-15,Lucknow,Moisturizer,Skincare,67,None,1.0,Summer,0.8,0,0,56
2023-06-15,Lucknow,Face Serum,Skincare,34,None,1.0,Summer,1.0,0,0,66
2023-06-15,Lucknow,Foundation,Makeup,53,None,1.0,Summer,1.0,0,0,76
2023-06-15,Jaipur,Lipstick,Makeup,61,None,1.0,Summer,1.0,0,0,66
2023-06-15,Jaipur,Sunscreen SPF50,Skincare,75,None,1.0,Summer,1.8,0,1,100
2023-06-15,Jaipur,Moisturizer,Skincare,64,None,1.0,Summer,0.8,0,0,51
2023-06-15,Jaipur,Face Serum,Skincare,39,None,1.0,Summer,1.0,0,0,72
2023-06-15,Jaipur,Foundation,Makeup,46,None,1.0,Summer,1.0,0,0,62
2023-06-15,Chandigarh,Lipstick,Makeup,70,None,1.0,Summer,1.0,0,0,72
2023-06-15,Chandigarh,Sunscreen SPF50,Skincare,111,None,1.0,Summer,2.3,0,1,100
2023-06-15,Chandigarh,Moisturizer,Skincare,72,None,1.0,Summer,0.8,0,0,55
2023-06-15,Chandigarh,Face Serum,Skincare,32,None,1.0,Summer,1.0,0,0,57
2023-06-15,Chandigarh,Foundation,Makeup,53,None,1.0,Summer,1.0,0,0,69
2023-06-15,Coimbatore,Lipstick,Makeup,59,None,1.0,Summer,1.0,0,0,69
2023-06-15,Coimbatore,Sunscreen SPF50,Skincare,45,None,1.0,Summer,1.3,0,0,79
2023-06-15,Coimbatore,Moisturizer,Skincare,73,None,1.0,Summer,0.8,0,0,63
2023-06-15,Coimbatore,Face Serum,Skincare,35,None,1.0,Summer,1.0,0,0,70
2023-06-15,Coimbatore,Foundation,Makeup,45,None,1.0,Summer,1.0,0,0,66
2023-06-16,Bhopal,Lipstick,Makeup,70,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,0,94
2023-06-16,Bhopal,Sunscreen SPF50,Skincare,85,Eid ul-Fitr (nearby),1.315,Summer,1.8,0,1,100
2023-06-16,Bhopal,Moisturizer,Skincare,69,Eid ul-Fitr (nearby),1.315,Summer,0.8,0,0,68
2023-06-16,Bhopal,Face Serum,Skincare,40,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,0,92
2023-06-16,Bhopal,Foundation,Makeup,51,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,0,87
2023-06-16,Lucknow,Lipstick,Makeup,89,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,1,100
2023-06-16,Lucknow,Sunscreen SPF50,Skincare,96,Eid ul-Fitr (nearby),1.315,Summer,1.8,0,1,100
2023-06-16,Lucknow,Moisturizer,Skincare,91,Eid ul-Fitr (nearby),1.315,Summer,0.8,0,0,77
2023-06-16,Lucknow,Face Serum,Skincare,50,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,0,98
2023-06-16,Lucknow,Foundation,Makeup,66,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,0,95
2023-06-16,Jaipur,Lipstick,Makeup,91,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,0,98
2023-06-16,Jaipur,Sunscreen SPF50,Skincare,104,Eid ul-Fitr (nearby),1.315,Summer,1.8,0,1,100
2023-06-16,Jaipur,Moisturizer,Skincare,103,Eid ul-Fitr (nearby),1.315,Summer,0.8,0,0,82
2023-06-16,Jaipur,Face Serum,Skincare,49,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,0,90
2023-06-16,Jaipur,Foundation,Makeup,68,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,0,92
2023-06-16,Chandigarh,Lipstick,Makeup,77,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,0,80
2023-06-16,Chandigarh,Sunscreen SPF50,Skincare,159,Eid ul-Fitr (nearby),1.315,Summer,2.3,0,1,100
2023-06-16,Chandigarh,Moisturizer,Skincare,97,Eid ul-Fitr (nearby),1.315,Summer,0.8,0,0,74
2023-06-16,Chandigarh,Face Serum,Skincare,59,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,1,100
2023-06-16,Chandigarh,Foundation,Makeup,73,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,0,95
2023-06-16,Coimbatore,Lipstick,Makeup,87,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,1,100
2023-06-16,Coimbatore,Sunscreen SPF50,Skincare,70,Eid ul-Fitr (nearby),1.315,Summer,1.3,0,1,100
2023-06-16,Coimbatore,Moisturizer,Skincare,95,Eid ul-Fitr (nearby),1.315,Summer,0.8,0,0,82
2023-06-16,Coimbatore,Face Serum,Skincare,46,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,0,92
2023-06-16,Coimbatore,Foundation,Makeup,64,Eid ul-Fitr (nearby),1.315,Summer,1.0,0,0,94
2023-06-17,Bhopal,Lipstick,Makeup,122,Eid ul-Fitr,2.04,Summer,1.0,1,1,100
2023-06-17,Bhopal,Sunscreen SPF50,Skincare,140,Eid ul-Fitr,2.04,Summer,1.8,1,1,100
2023-06-17,Bhopal,Moisturizer,Skincare,120,Eid ul-Fitr,2.04,Summer,0.8,1,1,100
2023-06-17,Bhopal,Face Serum,Skincare,70,Eid ul-Fitr,2.04,Summer,1.0,1,1,100
2023-06-17,Bhopal,Foundation,Makeup,85,Eid ul-Fitr,2.04,Summer,1.0,1,1,100
2023-06-17,Lucknow,Lipstick,Makeup,132,Eid ul-Fitr,2.21,Summer,1.0,1,1,100
2023-06-17,Lucknow,Sunscreen SPF50,Skincare,172,Eid ul-Fitr,2.21,Summer,1.8,1,1,100
2023-06-17,Lucknow,Moisturizer,Skincare,148,Eid ul-Fitr,2.21,Summer,0.8,1,1,100
2023-06-17,Lucknow,Face Serum,Skincare,86,Eid ul-Fitr,2.21,Summer,1.0,1,1,100
2023-06-17,Lucknow,Foundation,Makeup,117,Eid ul-Fitr,2.21,Summer,1.0,1,1,100
2023-06-17,Jaipur,Lipstick,Makeup,131,Eid ul-Fitr,1.7,Summer,1.0,1,1,100
2023-06-17,Jaipur,Sunscreen SPF50,Skincare,121,Eid ul-Fitr,1.7,Summer,1.8,1,1,100
2023-06-17,Jaipur,Moisturizer,Skincare,136,Eid ul-Fitr,1.7,Summer,0.8,1,1,100
2023-06-17,Jaipur,Face Serum,Skincare,72,Eid ul-Fitr,1.7,Summer,1.0,1,1,100
2023-06-17,Jaipur,Foundation,Makeup,90,Eid ul-Fitr,1.7,Summer,1.0,1,1,100
2023-06-17,Chandigarh,Lipstick,Makeup,115,Eid ul-Fitr,1.7,Summer,1.0,1,1,100
2023-06-17,Chandigarh,Sunscreen SPF50,Skincare,174,Eid ul-Fitr,1.7,Summer,2.3,1,1,100
2023-06-17,Chandigarh,Moisturizer,Skincare,128,Eid ul-Fitr,1.7,Summer,0.8,1,0,98
2023-06-17,Chandigarh,Face Serum,Skincare,78,Eid ul-Fitr,1.7,Summer,1.0,1,1,100
2023-06-17,Chandigarh,Foundation,Makeup,92,Eid ul-Fitr,1.7,Summer,1.0,1,1,100
2023-06-17,Coimbatore,Lipstick,Makeup,98,Eid ul-Fitr,1.7,Summer,1.0,1,1,100
2023-06-17,Coimbatore,Sunscreen SPF50,Skincare,93,Eid ul-Fitr,1.7,Summer,1.3,1,1,100
2023-06-17,Coimbatore,Moisturizer,Skincare,110,Eid ul-Fitr,1.7,Summer,0.8,1,0,95
2023-06-17,Coimbatore,Face Serum,Skincare,64,Eid ul-Fitr,1.7,Summer,1.0,1,1,100
2023-06-17,Coimbatore,Foundation,Makeup,87,Eid ul-Fitr,1.7,Summer,1.0,1,1,100
2023-06-18,Bhopal,Lipstick,Makeup,67,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,0,90
2023-06-18,Bhopal,Sunscreen SPF50,Skincare,88,Eid ul-Fitr (nearby),1.315,Summer,1.8,1,1,100
2023-06-18,Bhopal,Moisturizer,Skincare,88,Eid ul-Fitr (nearby),1.315,Summer,0.8,1,0,87
2023-06-18,Bhopal,Face Serum,Skincare,46,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,1,100
2023-06-18,Bhopal,Foundation,Makeup,62,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,1,100
2023-06-18,Lucknow,Lipstick,Makeup,87,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,0,99
2023-06-18,Lucknow,Sunscreen SPF50,Skincare,105,Eid ul-Fitr (nearby),1.315,Summer,1.8,1,1,100
2023-06-18,Lucknow,Moisturizer,Skincare,94,Eid ul-Fitr (nearby),1.315,Summer,0.8,1,0,79
2023-06-18,Lucknow,Face Serum,Skincare,49,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,0,96
2023-06-18,Lucknow,Foundation,Makeup,71,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,1,100
2023-06-18,Jaipur,Lipstick,Makeup,97,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,1,100
2023-06-18,Jaipur,Sunscreen SPF50,Skincare,113,Eid ul-Fitr (nearby),1.315,Summer,1.8,1,1,100
2023-06-18,Jaipur,Moisturizer,Skincare,97,Eid ul-Fitr (nearby),1.315,Summer,0.8,1,0,77
2023-06-18,Jaipur,Face Serum,Skincare,53,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,0,98
2023-06-18,Jaipur,Foundation,Makeup,74,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,1,100
2023-06-18,Chandigarh,Lipstick,Makeup,89,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,0,92
2023-06-18,Chandigarh,Sunscreen SPF50,Skincare,132,Eid ul-Fitr (nearby),1.315,Summer,2.3,1,1,100
2023-06-18,Chandigarh,Moisturizer,Skincare,105,Eid ul-Fitr (nearby),1.315,Summer,0.8,1,0,80
2023-06-18,Chandigarh,Face Serum,Skincare,50,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,0,89
2023-06-18,Chandigarh,Foundation,Makeup,73,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,0,95
2023-06-18,Coimbatore,Lipstick,Makeup,86,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,1,100
2023-06-18,Coimbatore,Sunscreen SPF50,Skincare,77,Eid ul-Fitr (nearby),1.315,Summer,1.3,1,1,100
2023-06-18,Coimbatore,Moisturizer,Skincare,98,Eid ul-Fitr (nearby),1.315,Summer,0.8,1,0,85
2023-06-18,Coimbatore,Face Serum,Skincare,46,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,0,92
2023-06-18,Coimbatore,Foundation,Makeup,75,Eid ul-Fitr (nearby),1.315,Summer,1.0,1,1,100
2023-06-19,Bhopal,Lipstick,Makeup,59,None,1.0,Summer,1.0,0,0,79
2023-06-19,Bhopal,Sunscreen SPF50,Skincare,58,None,1.0,Summer,1.8,0,1,100
2023-06-19,Bhopal,Moisturizer,Skincare,58,None,1.0,Summer,0.8,0,0,58
2023-06-19,Bhopal,Face Serum,Skincare,29,None,1.0,Summer,1.0,0,0,67
2023-06-19,Bhopal,Foundation,Makeup,39,None,1.0,Summer,1.0,0,0,66
2023-06-19,Lucknow,Lipstick,Makeup,63,None,1.0,Summer,1.0,0,0,72
2023-06-19,Lucknow,Sunscreen SPF50,Skincare,69,None,1.0,Summer,1.8,0,1,100
2023-06-19,Lucknow,Moisturizer,Skincare,69,None,1.0,Summer,0.8,0,0,58
2023-06-19,Lucknow,Face Serum,Skincare,35,None,1.0,Summer,1.0,0,0,68
2023-06-19,Lucknow,Foundation,Makeup,49,None,1.0,Summer,1.0,0,0,71
2023-06-19,Jaipur,Lipstick,Makeup,68,None,1.0,Summer,1.0,0,0,73
2023-06-19,Jaipur,Sunscreen SPF50,Skincare,74,None,1.0,Summer,1.8,0,1,100
2023-06-19,Jaipur,Moisturizer,Skincare,75,None,1.0,Summer,0.8,0,0,60
2023-06-19,Jaipur,Face Serum,Skincare,40,None,1.0,Summer,1.0,0,0,74
2023-06-19,Jaipur,Foundation,Makeup,60,None,1.0,Summer,1.0,0,0,81
2023-06-19,Chandigarh,Lipstick,Makeup,80,None,1.0,Summer,1.0,0,0,83
2023-06-19,Chandigarh,Sunscreen SPF50,Skincare,109,None,1.0,Summer,2.3,0,1,100
2023-06-19,Chandigarh,Moisturizer,Skincare,62,None,1.0,Summer,0.8,0,0,47
2023-06-19,Chandigarh,Face Serum,Skincare,37,None,1.0,Summer,1.0,0,0,66
2023-06-19,Chandigarh,Foundation,Makeup,53,None,1.0,Summer,1.0,0,0,69
2023-06-19,Coimbatore,Lipstick,Makeup,63,None,1.0,Summer,1.0,0,0,74
2023-06-19,Coimbatore,Sunscreen SPF50,Skincare,48,None,1.0,Summer,1.3,0,0,84
2023-06-19,Coimbatore,Moisturizer,Skincare,66,None,1.0,Summer,0.8,0,0,57
2023-06-19,Coimbatore,Face Serum,Skincare,38,None,1.0,Summer,1.0,0,0,76
2023-06-19,Coimbatore,Foundation,Makeup,49,None,1.0,Summer,1.0,0,0,72
2023-06-20,Bhopal,Lipstick,Makeup,45,None,1.0,Summer,1.0,0,0,60
2023-06-20,Bhopal,Sunscreen SPF50,Skincare,62,None,1.0,Summer,1.8,0,1,100
2023-06-20,Bhopal,Moisturizer,Skincare,53,None,1.0,Summer,0.8,0,0,53
2023-06-20,Bhopal,Face Serum,Skincare,31,None,1.0,Summer,1.0,0,0,71
2023-06-20,Bhopal,Foundation,Makeup,40,None,1.0,Summer,1.0,0,0,68
2023-06-20,Lucknow,Lipstick,Makeup,64,None,1.0,Summer,1.0,0,0,73
2023-06-20,Lucknow,Sunscreen SPF50,Skincare,76,None,1.0,Summer,1.8,0,1,100
2023-06-20,Lucknow,Moisturizer,Skincare,58,None,1.0,Summer,0.8,0,0,49
2023-06-20,Lucknow,Face Serum,Skincare,39,None,1.0,Summer,1.0,0,0,76
2023-06-20,Lucknow,Foundation,Makeup,47,None,1.0,Summer,1.0,0,0,68
2023-06-20,Jaipur,Lipstick,Makeup,66,None,1.0,Summer,1.0,0,0,71
2023-06-20,Jaipur,Sunscreen SPF50,Skincare,77,None,1.0,Summer,1.8,0,1,100
2023-06-20,Jaipur,Moisturizer,Skincare,70,None,1.0,Summer,0.8,0,0,56
